,S,K,T,LSTM_price
2430,19979.15,19150.0,42.0,960.64
2431,20997.1,20800.0,24.0,442.18
2432,18688.1,19500.0,42.0,65.92
2433,20133.3,19850.0,3.0,301.61
2434,19727.05,18700.0,0.0,988.05
2435,19979.15,19650.0,70.0,728.95
2436,19443.5,19250.0,29.0,402.51
2437,19901.4,18550.0,8.0,1330.4
2438,19653.5,19400.0,27.0,418.46
2439,18817.4,19150.0,65.0,282.46
2440,18817.4,18200.0,16.0,650.83
2441,18972.1,19150.0,64.0,350.74
2442,20855.1,21150.0,51.00000000000001,304.09
2443,19674.55,20300.0,3.0,9.13
2444,18857.25,20750.0,35.0,6.74
2445,19443.5,20700.0,1.0,7.67
2446,21778.7,18500.0,182.0,3808.72
2447,20192.35,20400.0,76.0,407.76
2448,19811.35,21150.0,78.0,58.56
2449,21453.1,20450.0,37.0,1168.19
2450,19281.75,20650.0,31.0,7.74
2451,21731.4,21300.0,34.0,735.22
2452,19395.3,19100.0,0.0,310.58
2453,19543.1,18350.0,0.0,1123.37
2454,19140.9,20000.0,241.0,678.3
2455,18989.15,19250.0,1.0,38.13
2456,19133.25,18100.0,7.0,973.3
2457,19742.35,20250.0,14.0,34.05
2458,19564.5,18300.0,6.0,1178.05
2459,19406.7,20600.0,23.0,8.14
2460,19443.55,20350.0,3.0,8.45
2461,19742.35,17500.0,7.0,2231.45
2462,20686.8,20800.0,24.0,222.66
2463,19281.75,20350.0,3.0,7.86
2464,19694.0,18550.0,10.0,1149.47
2465,19189.05,18800.0,89.99999999999999,839.12
2466,19047.25,20200.0,20.0,7.91
2467,19694.0,20950.0,10.0,7.74
2468,21150.15,19400.0,1.0,1758.37
2469,20901.15,19250.0,21.0,1700.91
2470,19347.45,19000.0,211.0,1349.38
2471,18857.25,20200.0,7.0,7.43
2472,21778.7,21300.0,7.0,582.01
2473,19444.0,20600.0,36.0,8.54
2474,21456.65,15000.0,377.0,7065.56
2475,19671.1,17750.0,8.0,1859.31
2476,21255.05,21200.0,7.0,236.66
2477,19406.7,16000.0,415.0,4441.04
2478,19996.35,20000.0,10.0,160.56
2479,18989.15,19500.0,8.0,9.47
2480,19727.05,21000.0,112.0,162.17
2481,19512.35,20600.0,52.0,26.01
2482,19570.85,18100.0,2.0,1393.85
2483,19749.25,20900.0,2.0,7.78
2484,19140.9,20150.0,59.00000000000001,63.71
2485,19979.15,19950.0,14.0,197.6
2486,19306.05,20000.0,59.00000000000001,125.17
2487,18688.1,19100.0,0.0,9.67
2488,19398.5,20350.0,1.0,8.39
2489,19434.55,18450.0,3.0,929.57
2490,19597.3,21000.0,24.0,7.68
2491,20267.9,19850.0,55.00000000000001,739.3
2492,20937.7,20350.0,22.0,714.58
2493,20997.1,20200.0,17.0,870.92
2494,19778.3,19200.0,64.0,893.87
2495,18755.9,15000.0,15.0,3761.01
2496,19574.9,21000.0,205.0,370.87
2497,21182.7,21200.0,28.0,321.01
2498,19393.6,23000.0,38.0,6.87
2499,19381.65,19500.0,21.0,182.48
2500,19079.6,19250.0,2.0,59.45
2501,19542.65,19100.0,13.0,491.67
2502,19624.7,20150.0,0.0,9.32
2503,19230.6,21100.0,20.0,6.74
2504,20901.15,18700.0,7.0,2189.54
2505,19347.45,17900.0,1.0,1501.35
2506,20906.4,21250.0,79.0,460.91
2507,19411.75,20800.0,3.0,7.32
2508,19395.3,21300.0,0.0,6.74
2509,19265.8,19200.0,34.0,325.56
2510,21778.7,19700.0,7.0,2057.08
2511,21150.15,22500.0,71.0,148.08
2512,19384.3,20000.0,260.0,910.45
2513,19281.75,13000.0,66.0,6412.18
2514,18826.0,18550.0,40.99999999999999,501.18
2515,19745.0,17000.0,6.0,2684.88
2516,19597.3,18950.0,10.0,626.61
2517,19386.7,21250.0,0.0,6.74
2518,19435.3,21050.0,13.0,6.77
2519,19497.3,20650.0,14.0,8.13
2520,18691.2,17750.0,3.0,913.47
2521,19428.3,20700.0,13.0,7.78
2522,19742.35,20050.0,14.0,83.27
2523,20133.15,19450.0,0.0,647.37
2524,19386.7,19450.0,28.0,227.28
2525,19436.1,19700.0,85.0,416.08
2526,19742.35,19100.0,35.0,791.4
2527,19716.45,21000.0,1.0,7.52
2528,19632.55,20300.0,50.0,123.23
2529,19395.3,21150.0,21.0,6.79
2530,19716.45,20100.0,1.0,9.71
2531,18989.15,18800.0,15.0,303.16
2532,19794.7,21250.0,6.0,7.27
2533,19570.85,18800.0,2.0,702.11
2534,21349.4,21050.0,6.0,430.76
2535,19386.7,21500.0,35.0,6.74
2536,20096.6,20300.0,1.0,65.66
2537,19680.6,18500.0,37.0,1281.27
2538,19659.9,19400.0,21.0,383.97
2539,19306.05,21150.0,3.0,6.74
2540,19465.0,20000.0,15.0,23.17
2541,19047.25,17900.0,34.0,1139.76
2542,19253.8,19250.0,28.0,266.88
2543,19384.3,20100.0,22.0,9.3
2544,20103.1,19000.0,42.0,1266.41
2545,19322.55,18300.0,10.0,1012.44
2546,19811.85,21150.0,36.0,8.21
2547,18716.15,18800.0,23.0,198.75
2548,18755.45,19750.0,38.0,10.82
2549,19322.55,19250.0,3.0,153.85
2550,19523.55,21550.0,28.0,6.74
2551,19384.3,21000.0,169.0,256.27
2552,21453.1,21100.0,2.0,422.43
2553,19439.4,20600.0,16.0,8.13
2554,19811.85,19150.0,15.0,705.72
2555,19306.05,19950.0,3.0,9.05
2556,18691.2,19250.0,31.0,77.89
2557,19322.55,20250.0,31.0,9.06
2558,19794.7,19550.0,20.0,416.03
2559,19528.8,19300.0,10.0,285.71
2560,19434.55,21400.0,44.99999999999999,6.89
2561,19674.55,19050.0,3.0,614.65
2562,19716.45,20350.0,8.0,9.22
2563,19716.45,20900.0,8.0,7.85
2564,21731.4,21500.0,20.0,480.7
2565,19528.8,19550.0,10.0,146.54
2566,18665.5,17000.0,552.0,3314.73
2567,19783.4,19600.0,65.0,614.26
2568,19230.6,16000.0,55.00000000000001,3281.34
2569,20937.7,22150.0,1.0,7.74
2570,19664.7,20400.0,16.0,9.16
2571,19638.3,21100.0,13.0,7.12
2572,19443.55,22000.0,44.99999999999999,6.74
2573,19322.55,17000.0,24.0,2290.99
2574,20133.3,18900.0,10.0,1231.58
2575,19411.75,20000.0,10.0,9.39
2576,19646.05,18800.0,6.0,786.65
2577,19439.4,20500.0,9.0,8.22
2578,19811.35,21200.0,29.0,7.8
2579,21654.75,21750.0,15.0,279.76
2580,18688.1,17600.0,7.0,1075.95
2581,19751.05,21000.0,20.0,7.92
2582,18857.25,20500.0,0.0,6.74
2583,19765.2,17900.0,42.0,1942.31
2584,19434.55,20100.0,3.0,9.06
2585,19794.0,20800.0,28.0,8.66
2586,20901.15,22200.0,7.0,7.57
2587,19189.05,18000.0,89.99999999999999,1491.29
2588,19347.45,20300.0,56.99999999999999,68.66
2589,18972.1,18900.0,64.0,500.98
2590,19564.5,19600.0,76.0,473.48
2591,19597.3,21500.0,3.0,6.74
2592,19543.1,19650.0,21.0,174.46
2593,19140.9,20000.0,31.0,9.01
2594,19140.9,21150.0,10.0,6.74
2595,19570.85,18850.0,23.0,766.26
2596,19811.35,21100.0,78.0,68.99
2597,19439.4,18550.0,2.0,877.46
2598,21150.15,19450.0,36.0,1831.08
2599,19381.65,20550.0,28.0,8.33
2600,19411.75,19250.0,10.0,253.1
2601,21453.1,19700.0,37.0,1879.92
2602,19434.55,20650.0,17.0,8.03
2603,20997.1,21750.0,24.0,57.76
2604,19523.55,17700.0,0.0,1729.28
2605,19384.3,20700.0,15.0,7.68
2606,19733.55,20100.0,30.0,121.34
2607,19413.75,17000.0,168.0,2895.73
2608,19742.35,18600.0,0.0,1095.25
2609,20133.3,20200.0,31.0,255.85
2610,19047.25,19000.0,34.0,270.62
2611,19632.55,19700.0,50.0,350.82
2612,21255.05,22500.0,7.0,7.6
2613,18771.25,20000.0,189.0,408.58
2614,19545.75,18950.0,7.0,537.6
2615,21349.4,20000.0,6.0,1350.74
2616,19523.55,19800.0,28.0,129.97
2617,20901.15,21650.0,14.0,18.46
2618,19542.65,20750.0,13.0,7.9
2619,19281.75,20700.0,10.0,7.11
2620,21349.4,22350.0,6.0,8.46
2621,19751.05,19650.0,48.0,444.58
2622,19365.25,19550.0,42.0,253.74
2623,19413.75,19250.0,77.0,641.41
2624,19674.55,20700.0,31.0,8.74
2625,19731.75,20600.0,3.0,8.55
2626,20969.4,21100.0,20.0,232.38
2627,19632.55,19550.0,15.0,233.69
2628,19526.55,20500.0,8.0,8.23
2629,21418.65,20000.0,374.0,2879.26
2630,19384.3,20600.0,8.0,7.77
2631,20855.1,18650.0,9.0,2119.29
2632,19428.3,19800.0,6.0,32.11
2633,19528.75,18700.0,9.0,771.35
2634,20267.9,23000.0,209.0,153.92
2635,19689.85,20000.0,9.0,41.66
2636,20133.15,20650.0,7.0,10.19
2637,19811.35,20700.0,15.0,8.7
2638,21182.7,20450.0,42.0,931.53
2639,19694.0,18000.0,402.0,3118.98
2640,19439.4,20000.0,261.0,930.95
2641,19611.05,19000.0,477.0,2439.56
2642,19543.1,19300.0,14.0,326.69
2643,19253.8,17700.0,0.0,1517.94
2644,20901.15,17000.0,21.0,3943.1
2645,19281.75,20650.0,38.0,7.89
2646,19545.75,19200.0,56.0,626.38
2647,19979.15,17500.0,161.0,2924.71
2648,19230.6,21500.0,27.0,6.74
2649,19811.85,21300.0,64.0,8.47
2650,19133.25,20250.0,14.0,8.06
2651,19674.25,18500.0,69.0,1442.4
2652,19749.25,19650.0,44.0,410.63
2653,19674.25,21300.0,13.0,6.8
2654,19047.25,20100.0,13.0,7.99
2655,19716.45,19750.0,29.0,245.89
2656,21453.1,18900.0,37.0,2642.98
2657,20133.3,20900.0,10.0,8.92
2658,19413.75,19350.0,77.0,567.93
2659,19574.9,18900.0,9.0,670.1
2660,19465.0,21000.0,134.0,183.35
2661,20686.8,21000.0,87.0,439.81
2662,19664.7,21650.0,2.0,6.74
2663,19778.3,17600.0,1.0,2098.98
2664,19253.8,21000.0,483.0,972.92
2665,19542.65,19800.0,40.99999999999999,213.48
2666,19689.85,21050.0,16.0,7.41
2667,20070.0,20450.0,1.0,9.72
2668,19833.15,20200.0,29.0,117.01
2669,19733.55,21500.0,2.0,6.74
2670,18856.85,17500.0,1.0,1319.76
2671,19638.3,18800.0,27.0,862.11
2672,19716.45,19150.0,29.0,681.7
2673,19597.3,19550.0,3.0,150.54
2674,19331.8,17400.0,20.0,1924.18
2675,19393.6,19750.0,3.0,14.43
2676,21349.4,21600.0,13.0,177.62
2677,19674.55,19550.0,10.0,226.57
2678,18989.15,18000.0,239.0,1967.4
2679,21255.05,20300.0,7.0,909.25
2680,19979.15,19700.0,42.0,532.29
2681,21150.15,21350.0,36.0,340.88
2682,19597.3,20650.0,3.0,8.07
2683,19646.05,21500.0,20.0,6.74
2684,19570.85,20300.0,23.0,14.16
2685,19674.55,18850.0,10.0,833.74
2686,19306.05,19650.0,17.0,63.54
2687,19783.4,20700.0,2.0,8.42
2688,19047.25,19250.0,34.0,154.71
2689,19675.45,19800.0,15.0,113.13
2690,19731.8,19850.0,20.0,175.92
2691,18755.9,18250.0,1.0,523.48
2692,21654.75,22100.0,36.0,245.43
2693,19465.0,16000.0,498.0,4606.7
2694,18817.4,20000.0,184.0,382.45
2695,19745.0,20450.0,20.0,9.06
2696,21456.65,17900.0,13.0,3515.0
2697,19833.15,20550.0,8.0,9.01
2698,19306.05,19750.0,59.00000000000001,195.49
2699,19794.0,19200.0,14.0,605.32
2700,20997.1,19500.0,17.0,1540.33
2701,19646.05,16000.0,62.0,3760.62
2702,19778.3,18350.0,1.0,1348.58
2703,19331.8,18800.0,20.0,578.68
2704,19133.25,19750.0,28.0,38.92
2705,19742.35,18200.0,7.0,1501.86
2706,20969.4,21500.0,6.0,35.97
2707,19733.55,20000.0,16.0,88.44
2708,19528.8,19750.0,10.0,74.51
2709,19381.65,18800.0,0.0,544.57
2710,19716.45,19800.0,1.0,69.9
2711,19230.6,19000.0,237.0,1359.06
2712,19564.5,18750.0,13.0,780.21
2713,18817.4,19750.0,16.0,8.7
2714,19079.6,19650.0,58.0,160.53
2715,19517.0,19300.0,83.0,674.86
2716,19389.0,16000.0,177.0,3745.28
2717,19979.15,18200.0,42.0,1849.95
2718,19993.2,20850.0,9.0,8.64
2719,19624.7,20700.0,7.0,8.04
2720,19322.55,18600.0,10.0,730.27
2721,20926.35,22250.0,1.0,7.54
2722,19653.5,20100.0,13.0,33.55
2723,20906.4,20850.0,79.0,681.89
2724,21349.4,21600.0,69.0,502.98
2725,20096.6,19400.0,8.0,697.51
2726,19497.3,20000.0,7.0,9.55
2727,19794.0,21300.0,28.0,7.44
2728,19671.1,19400.0,71.0,676.34
2729,19794.0,20550.0,0.0,8.7
2730,19253.8,19900.0,7.0,9.14
2731,18755.9,17600.0,8.0,1165.81
2732,19411.75,18700.0,24.0,778.93
2733,19398.5,19150.0,85.0,746.89
2734,19281.75,20250.0,66.0,106.09
2735,19993.2,20200.0,2.0,50.51
2736,20070.0,20100.0,29.0,253.75
2737,19751.05,13000.0,76.0,6831.35
2738,19543.1,19250.0,0.0,287.82
2739,21150.15,22650.0,36.0,7.69
2740,20096.6,19950.0,29.0,375.6
2741,19528.75,20250.0,16.0,9.03
2742,19680.6,20950.0,16.0,7.78
2743,19230.6,19000.0,27.0,403.93
2744,19389.0,19400.0,9.0,147.22
2745,19979.15,20800.0,42.0,64.17
2746,19122.15,19350.0,22.0,133.45
2747,19979.15,20500.0,0.0,9.38
2748,19731.8,18700.0,40.99999999999999,1165.36
2749,20855.1,20200.0,51.00000000000001,912.26
2750,19802.0,20200.0,0.0,10.84
2751,19545.75,21650.0,14.0,6.74
2752,20686.8,19100.0,52.0,1692.79
2753,19434.55,20850.0,10.0,7.38
2754,19526.55,19300.0,85.0,734.3
2755,18716.15,17100.0,9.0,1573.08
2756,19751.05,20450.0,13.0,9.13
2757,19574.9,17700.0,23.0,1901.21
2758,19079.6,21450.0,30.0,6.74
2759,19523.55,20600.0,14.0,8.08
2760,19570.85,18000.0,9.0,1519.91
2761,19079.6,20500.0,16.0,7.3
2762,19413.75,20000.0,168.0,606.64
2763,19570.85,20900.0,23.0,7.79
2764,18771.25,18450.0,35.0,532.41
2765,19230.6,20500.0,27.0,8.11
2766,19253.8,19050.0,28.0,398.31
2767,19993.2,19700.0,16.0,382.33
2768,18857.25,18550.0,14.0,411.8
2769,19751.05,14000.0,76.0,5863.82
2770,19811.35,20400.0,1.0,9.16
2771,20103.1,21000.0,287.0,865.44
2772,19753.8,25000.0,150.0,7.95
2773,19393.6,19500.0,10.0,105.42
2774,19406.7,20150.0,2.0,8.79
2775,19047.25,20400.0,6.0,7.12
2776,19646.05,20600.0,62.0,111.0
2777,19672.35,18800.0,38.0,977.27
2778,19545.75,21600.0,0.0,6.74
2779,19653.5,20150.0,20.0,47.35
2780,19439.4,15000.0,79.0,4511.09
2781,19310.15,18600.0,6.0,683.97
2782,19122.15,18150.0,1.0,920.49
2783,19716.45,19500.0,1.0,229.47
2784,18691.2,18200.0,10.0,528.6
2785,19564.5,18150.0,13.0,1357.31
2786,19439.4,19800.0,9.0,41.23
2787,20103.1,19800.0,14.0,398.52
2788,19436.1,19300.0,15.0,259.75
2789,19783.4,19950.0,16.0,131.25
2790,19122.15,18500.0,428.0,2287.59
2791,19497.3,17950.0,0.0,1478.77
2792,19694.0,21250.0,38.0,7.68
2793,19996.35,17000.0,108.0,3251.31
2794,19564.5,19000.0,13.0,553.74
2795,19543.1,18900.0,48.99999999999999,846.99
2796,20855.1,21700.0,9.0,8.7
2797,18755.9,13500.0,15.0,5253.29
2798,18817.4,19550.0,30.0,35.04
2799,20686.8,20750.0,3.0,128.34
2800,20926.35,21300.0,22.0,132.64
2801,19411.75,19650.0,24.0,133.28
2802,20686.8,20850.0,10.0,126.03
2803,19996.35,18000.0,80.0,2220.56
2804,20070.0,18000.0,8.0,2015.0
2805,19443.55,19800.0,73.0,336.6
2806,19396.45,19400.0,23.0,231.54
2807,20096.6,21200.0,56.99999999999999,60.06
2808,19517.0,18750.0,6.0,675.45
2809,21418.65,21450.0,31.0,356.19
2810,19443.5,18500.0,414.0,2492.54
2811,20969.4,23000.0,202.0,328.49
2812,19265.8,20050.0,62.0,127.54
2813,19674.55,20500.0,17.0,8.93
2814,20686.8,21000.0,17.0,115.75
2815,19889.7,19650.0,2.0,286.47
2816,18691.2,19350.0,31.0,56.2
2817,19611.05,22000.0,204.00000000000003,167.58
2818,21182.7,20000.0,14.0,1183.27
2819,19406.7,19150.0,30.0,440.15
2820,19517.0,17800.0,27.0,1682.22
2821,20906.4,19000.0,380.0,3261.85
2822,20686.8,18900.0,24.0,1765.24
2823,20926.35,18000.0,43.00000000000001,3022.04
2824,19395.3,19200.0,14.0,310.73
2825,20096.6,19450.0,29.0,754.64
2826,19406.7,20400.0,9.0,8.31
2827,19365.25,19200.0,14.0,272.52
2828,18989.15,19600.0,22.0,32.17
2829,19497.3,20900.0,0.0,7.24
2830,18771.25,19900.0,0.0,7.89
2831,18857.25,17000.0,154.0,2401.6
2832,19306.05,21000.0,213.0,295.63
2833,19653.5,24000.0,447.0,216.78
2834,19638.3,19650.0,89.99999999999999,538.36
2835,18665.5,17200.0,6.0,1477.49
2836,19517.0,20600.0,55.00000000000001,39.87
2837,19802.0,20400.0,28.0,69.7
2838,21441.35,22250.0,30.0,115.75
2839,19716.45,18400.0,29.0,1374.58
2840,19727.05,18450.0,0.0,1228.98
2841,21182.7,18500.0,7.0,2621.85
2842,20133.3,18950.0,10.0,1179.97
2843,19564.5,19400.0,34.0,370.74
2844,20070.0,20950.0,1.0,8.5
2845,18817.4,16300.0,2.0,2430.55
2846,19512.35,21200.0,52.0,7.45
2847,19189.05,19950.0,13.0,9.03
2848,20133.15,18400.0,28.0,1770.37
2849,19381.65,17300.0,28.0,2100.97
2850,19393.6,19650.0,38.0,188.33
2851,20070.0,19000.0,8.0,1036.04
2852,19680.6,21300.0,16.0,6.91
2853,18972.1,21000.0,547.0,946.91
2854,19386.7,19450.0,14.0,150.2
2855,19802.0,20750.0,7.0,8.51
2856,19545.75,19450.0,21.0,247.72
2857,19794.7,21300.0,13.0,7.3
2858,19428.3,21000.0,503.0,1164.72
2859,19396.45,21500.0,2.0,6.74
2860,19381.65,18000.0,7.0,1348.18
2861,19465.0,20400.0,22.0,8.84
2862,19265.8,20300.0,34.0,8.75
2863,19425.35,18300.0,20.0,1146.58
2864,19694.0,19850.0,66.0,422.35
2865,20937.7,19700.0,22.0,1291.52
2866,19733.55,20100.0,58.0,261.65
2867,20686.8,20550.0,3.0,226.03
2868,19428.3,20900.0,13.0,7.29
2869,19281.75,18850.0,38.0,618.73
2870,19230.6,19150.0,27.0,292.53
2871,19444.0,25000.0,127.0,7.81
2872,20969.4,22350.0,27.0,7.91
2873,19133.25,18050.0,0.0,988.42
2874,19674.55,19600.0,66.0,521.74
2875,19465.0,19450.0,43.00000000000001,351.85
2876,21441.35,18000.0,366.0,4523.66
2877,19381.65,19250.0,56.0,521.71
2878,19733.55,20750.0,2.0,8.1
2879,19528.75,21250.0,16.0,6.74
2880,19545.75,19150.0,56.0,663.38
2881,20926.35,22300.0,1.0,7.42
2882,20855.1,18400.0,23.0,2427.31
2883,19624.7,18650.0,7.0,927.41
2884,18857.25,20700.0,35.0,6.85
2885,19542.65,19900.0,27.0,107.58
2886,18755.9,18250.0,8.0,537.68
2887,19811.85,18500.0,1.0,1244.57
2888,19528.75,20200.0,58.0,137.72
2889,20133.15,20500.0,21.0,101.42
2890,19765.2,19750.0,0.0,124.89
2891,19342.65,19100.0,58.0,590.95
2892,18857.25,20600.0,14.0,6.74
2893,19133.25,18300.0,0.0,751.69
2894,19443.5,20500.0,78.0,123.56
2895,19047.25,19800.0,62.0,109.72
2896,21182.7,21650.0,77.0,372.31
2897,19406.7,19650.0,51.00000000000001,268.09
2898,19672.35,17600.0,38.0,2141.63
2899,19671.1,19550.0,43.00000000000001,401.02
2900,19322.55,20000.0,269.0,879.65
2901,18857.25,21000.0,7.0,6.74
2902,18856.85,19500.0,71.0,190.01
2903,20133.15,19700.0,56.0,753.7
2904,19819.95,19000.0,111.0,1304.6
2905,19393.6,20700.0,3.0,7.47
2906,19381.65,21000.0,21.0,7.06
2907,19189.05,19000.0,181.0,1083.57
2908,20855.1,19900.0,9.0,922.77
2909,19406.7,17800.0,23.0,1598.57
2910,19716.45,20150.0,8.0,11.84
2911,19811.5,21250.0,2.0,7.1
2912,19794.0,19000.0,441.0,2487.72
2913,19398.5,19250.0,1.0,176.99
2914,19133.25,20450.0,56.0,8.49
2915,19751.05,20300.0,13.0,13.33
2916,20901.15,20600.0,48.99999999999999,680.24
2917,19731.75,20550.0,73.0,159.43
2918,19733.55,19650.0,16.0,232.9
2919,18691.2,19100.0,66.0,261.91
2920,19528.8,19800.0,10.0,62.66
2921,18755.45,15500.0,10.0,3248.73
2922,19381.65,19400.0,28.0,270.28
2923,19802.0,21250.0,14.0,7.44
2924,20906.4,21800.0,16.0,8.88
2925,19386.7,19100.0,35.0,494.87
2926,19689.85,18000.0,16.0,1599.89
2927,19993.2,21250.0,16.0,7.8
2928,18688.1,15000.0,195.99999999999997,4136.08
2929,19322.55,20000.0,59.00000000000001,140.53
2930,20901.15,19200.0,48.99999999999999,1881.9
2931,19528.75,18400.0,23.0,1133.77
2932,20937.7,18900.0,1.0,1965.99
2933,21255.05,22100.0,28.0,63.12
2934,19133.25,20000.0,56.0,76.43
2935,21441.35,21900.0,30.0,205.65
2936,21453.1,22700.0,30.0,8.4
2937,19727.05,20000.0,0.0,29.62
2938,18688.1,18750.0,77.0,477.86
2939,19675.45,20450.0,1.0,8.56
2940,19802.0,20400.0,35.0,95.67
2941,19901.4,18900.0,36.0,1111.48
2942,19355.9,11000.0,171.0,8356.79
2943,19711.45,18500.0,163.99999999999997,1831.73
2944,18826.0,19350.0,6.0,9.41
2945,19711.45,20200.0,3.0,9.48
2946,19398.5,21000.0,267.0,520.45
2947,19497.3,19400.0,0.0,158.48
2948,19811.85,21250.0,29.0,7.81
2949,19465.0,20950.0,1.0,7.13
2950,21441.35,17000.0,366.0,5356.09
2951,18691.2,20000.0,24.0,7.98
2952,19664.7,17600.0,2.0,2051.64
2953,18771.25,17250.0,0.0,1477.68
2954,19122.15,19750.0,22.0,32.17
2955,18857.25,21300.0,7.0,6.74
2956,19545.75,17900.0,21.0,1612.7
2957,18771.25,17700.0,35.0,1187.26
2958,19624.7,18500.0,70.0,1384.0
2959,19411.75,19600.0,10.0,88.0
2960,19664.7,18200.0,30.0,1549.36
2961,19570.85,18200.0,23.0,1388.93
2962,19979.15,18350.0,7.0,1555.25
2963,19398.5,18950.0,8.0,457.29
2964,19811.35,19600.0,29.0,395.8
2965,19664.7,19000.0,184.0,1486.58
2966,19428.3,19750.0,76.0,374.72
2967,19664.7,20000.0,9.0,45.44
2968,19265.8,21000.0,216.0,310.49
2969,19542.65,15000.0,69.0,4665.28
2970,18826.0,17550.0,13.0,1237.75
2971,18771.25,19050.0,7.0,58.25
2972,19889.7,19350.0,30.0,684.4
2973,19716.45,19350.0,8.0,392.67
2974,19253.8,18650.0,0.0,587.13
2975,19395.3,20400.0,0.0,8.18
2976,19749.25,17500.0,2.0,2168.9
2977,19646.05,19950.0,62.0,312.88
2978,21418.65,19250.0,10.0,2143.0
2979,18972.1,17450.0,0.0,1469.5
2980,19425.35,20900.0,48.0,8.1
2981,19436.1,18400.0,22.0,1069.57
2982,19189.05,20100.0,13.0,8.67
2983,19753.8,19500.0,3.0,248.84
2984,18716.15,18350.0,44.0,603.61
2985,19731.8,19700.0,27.0,289.44
2986,19189.05,20200.0,20.0,8.58
2987,19745.0,21300.0,20.0,6.88
2988,19133.25,19300.0,56.0,300.24
2989,21731.4,22000.0,6.0,133.29
2990,19281.75,20900.0,10.0,6.74
2991,19819.95,21250.0,6.0,7.27
2992,19365.25,19600.0,42.0,230.9
2993,19398.5,19300.0,29.0,327.94
2994,20937.7,21000.0,386.0,1813.6
2995,18691.2,19700.0,10.0,8.41
2996,19638.3,20500.0,6.0,8.44
2997,18665.5,20150.0,20.0,7.48
2998,19310.15,20400.0,40.99999999999999,8.84
2999,19512.35,18800.0,3.0,626.18
3000,19632.55,17000.0,505.0,3980.23
3001,20997.1,21000.0,44.99999999999999,440.84
3002,19436.1,18850.0,1.0,555.86
3003,19443.5,18750.0,8.0,678.5
3004,21654.75,18000.0,183.0,4174.1
3005,19646.05,20850.0,6.0,7.71
3006,19281.75,19600.0,31.0,138.03
3007,20901.15,19300.0,7.0,1590.4
3008,19674.25,19250.0,34.0,603.8
3009,20096.6,18850.0,29.0,1316.4
3010,21456.65,21350.0,20.0,383.09
3011,19428.3,19500.0,34.0,276.53
3012,19802.0,20300.0,14.0,38.51
3013,19632.55,21200.0,22.0,7.3
3014,19570.85,20250.0,2.0,8.93
3015,19443.55,22000.0,136.0,7.64
3016,18691.2,18200.0,31.0,632.08
3017,19281.75,20000.0,38.0,67.53
3018,19047.25,20000.0,34.0,8.68
3019,20133.3,20750.0,17.0,14.96
3020,19444.0,18000.0,1.0,1389.23
3021,19993.2,19700.0,9.0,337.1
3022,21453.1,21350.0,9.0,303.33
3023,19574.9,21150.0,2.0,6.76
3024,19597.3,19500.0,870.0,3103.61
3025,20096.6,21050.0,15.0,8.62
3026,19122.15,20900.0,29.0,6.9
3027,19528.8,20500.0,3.0,8.23
3028,18972.1,18450.0,22.0,614.35
3029,19310.15,19350.0,20.0,202.37
3030,19659.9,16800.0,0.0,2784.71
3031,21418.65,22300.0,31.0,70.78
3032,21441.35,23000.0,366.0,1006.61
3033,19745.0,19600.0,13.0,244.55
3034,18857.25,18800.0,0.0,170.81
3035,19342.65,19600.0,2.0,36.2
3036,19523.55,18600.0,14.0,887.51
3037,21456.65,21150.0,13.0,480.35
3038,20133.15,18200.0,28.0,1982.92
3039,19406.7,18700.0,2.0,638.01
3040,19783.4,18950.0,9.0,826.9
3041,20855.1,17650.0,2.0,3154.56
3042,19716.45,15000.0,1.0,4656.26
3043,19512.35,19800.0,10.0,58.26
3044,19122.15,19650.0,64.0,206.71
3045,19664.7,19450.0,2.0,246.6
3046,19133.25,20950.0,0.0,6.74
3047,19140.9,20250.0,3.0,7.81
3048,19342.65,19400.0,23.0,204.23
3049,19794.0,21000.0,168.0,354.49
3050,19794.7,20000.0,125.0,672.97
3051,21441.35,21950.0,16.0,126.58
3052,18856.85,20200.0,1.0,7.47
3053,19322.55,18650.0,3.0,638.51
3054,18688.1,18050.0,0.0,619.95
3055,19398.5,17850.0,22.0,1561.04
3056,20070.0,20300.0,43.00000000000001,232.48
3057,19443.55,20050.0,10.0,9.34
3058,19355.9,18700.0,17.0,675.61
3059,19439.4,18450.0,16.0,1005.09
3060,19079.6,20500.0,23.0,7.47
3061,19564.5,19300.0,48.0,532.22
3062,19765.2,19950.0,14.0,108.92
3063,20133.3,21250.0,17.0,8.2
3064,20906.4,20700.0,23.0,436.14
3065,19638.3,20200.0,34.0,70.09
3066,19753.8,18700.0,31.0,1101.3
3067,19393.6,21000.0,493.0,1053.77
3068,19811.85,20700.0,1.0,8.55
3069,19435.3,19450.0,13.0,148.87
3070,19413.75,17600.0,48.99999999999999,1938.6
3071,21731.4,23300.0,13.0,7.23
3072,19765.2,20000.0,7.0,68.5
3073,19638.3,21000.0,6.0,7.21
3074,19672.35,21000.0,17.0,7.57
3075,21453.1,21100.0,72.0,884.81
3076,19733.55,21350.0,16.0,6.92
3077,19570.85,20250.0,51.00000000000001,132.72
3078,19517.0,18750.0,27.0,783.83
3079,18755.9,19700.0,15.0,8.69
3080,19711.45,19900.0,3.0,55.84
3081,20937.7,22150.0,8.0,7.85
