,S,K,T,GRU_price
2618,19542.65,20750.0,13.0,2.43
2619,19281.75,20700.0,10.0,2.43
2620,21349.4,22350.0,6.0,2.43
2621,19751.05,19650.0,48.0,401.2
2622,19365.25,19550.0,42.0,215.25
2623,19413.75,19250.0,77.0,603.75
2624,19674.55,20700.0,31.0,2.43
2625,19731.75,20600.0,3.0,2.43
2626,20969.4,21100.0,20.0,186.82
2627,19632.55,19550.0,15.0,196.37
2628,19526.55,20500.0,8.0,2.43
2629,21418.65,20000.0,374.0,2998.95
2630,19384.3,20600.0,8.0,2.43
2631,20855.1,18650.0,9.0,2206.51
2632,19428.3,19800.0,6.0,10.37
2633,19528.75,18700.0,9.0,766.56
2634,20267.9,23000.0,209.0,139.38
2635,19689.85,20000.0,9.0,35.92
2636,20133.15,20650.0,7.0,2.43
2637,19811.35,20700.0,15.0,2.43
2638,21182.7,20450.0,42.0,950.77
2639,19694.0,18000.0,402.0,3191.22
2640,19439.4,20000.0,261.0,896.97
2641,19611.05,19000.0,477.0,2436.3
2642,19543.1,19300.0,14.0,288.31
2643,19253.8,17700.0,0.0,1509.75
2644,20901.15,17000.0,21.0,4058.24
2645,19281.75,20650.0,38.0,2.43
2646,19545.75,19200.0,56.0,609.66
2647,19979.15,17500.0,161.0,3001.59
2648,19230.6,21500.0,27.0,2.43
2649,19811.85,21300.0,64.0,2.43
2650,19133.25,20250.0,14.0,2.43
2651,19674.25,18500.0,69.0,1435.11
2652,19749.25,19650.0,44.0,394.42
2653,19674.25,21300.0,13.0,2.43
2654,19047.25,20100.0,13.0,2.43
2655,19716.45,19750.0,29.0,208.28
2656,21453.1,18900.0,37.0,2699.66
2657,20133.3,20900.0,10.0,2.43
2658,19413.75,19350.0,77.0,528.83
2659,19574.9,18900.0,9.0,602.73
2660,19465.0,21000.0,134.0,135.64
2661,20686.8,21000.0,87.0,467.75
2662,19664.7,21650.0,2.0,2.43
2663,19778.3,17600.0,1.0,2136.73
2664,19253.8,21000.0,483.0,931.14
2665,19542.65,19800.0,40.99999999999999,159.03
2666,19689.85,21050.0,16.0,2.43
2667,20070.0,20450.0,1.0,2.43
2668,19833.15,20200.0,29.0,83.91
2669,19733.55,21500.0,2.0,2.43
2670,18856.85,17500.0,1.0,1286.95
2671,19638.3,18800.0,27.0,880.89
2672,19716.45,19150.0,29.0,622.48
2673,19597.3,19550.0,3.0,110.52
2674,19331.8,17400.0,20.0,1993.7
2675,19393.6,19750.0,3.0,4.48
2676,21349.4,21600.0,13.0,107.51
2677,19674.55,19550.0,10.0,192.76
2678,18989.15,18000.0,239.0,1988.18
2679,21255.05,20300.0,7.0,973.79
2680,19979.15,19700.0,42.0,497.48
2681,21150.15,21350.0,36.0,326.96
2682,19597.3,20650.0,3.0,2.43
2683,19646.05,21500.0,20.0,2.43
2684,19570.85,20300.0,23.0,6.88
2685,19674.55,18850.0,10.0,779.86
2686,19306.05,19650.0,17.0,43.6
2687,19783.4,20700.0,2.0,2.43
2688,19047.25,19250.0,34.0,153.49
2689,19675.45,19800.0,15.0,92.29
2690,19731.8,19850.0,20.0,136.16
2691,18755.9,18250.0,1.0,450.41
2692,21654.75,22100.0,36.0,175.97
2693,19465.0,16000.0,498.0,4746.27
2694,18817.4,20000.0,184.0,323.4
2695,19745.0,20450.0,20.0,21.5
2696,21456.65,17900.0,13.0,3610.59
2697,19833.15,20550.0,8.0,2.43
2698,19306.05,19750.0,59.00000000000001,152.82
2699,19794.0,19200.0,14.0,569.07
2700,20997.1,19500.0,17.0,1532.21
2701,19646.05,16000.0,62.0,3873.33
2702,19778.3,18350.0,1.0,1352.62
2703,19331.8,18800.0,20.0,578.73
2704,19133.25,19750.0,28.0,25.69
2705,19742.35,18200.0,7.0,1502.19
2706,20969.4,21500.0,6.0,13.51
2707,19733.55,20000.0,16.0,64.93
2708,19528.8,19750.0,10.0,52.4
2709,19381.65,18800.0,0.0,494.37
2710,19716.45,19800.0,1.0,41.87
2711,19230.6,19000.0,237.0,1322.43
2712,19564.5,18750.0,13.0,766.43
2713,18817.4,19750.0,16.0,2.43
2714,19079.6,19650.0,58.0,117.43
2715,19517.0,19300.0,83.0,685.19
2716,19389.0,16000.0,177.0,3858.82
2717,19979.15,18200.0,42.0,1868.41
2718,19993.2,20850.0,9.0,2.43
2719,19624.7,20700.0,7.0,2.43
2720,19322.55,18600.0,10.0,673.01
2721,20926.35,22250.0,1.0,2.43
2722,19653.5,20100.0,13.0,15.57
2723,20906.4,20850.0,79.0,654.28
2724,21349.4,21600.0,69.0,473.81
2725,20096.6,19400.0,8.0,672.3
2726,19497.3,20000.0,7.0,2.43
2727,19794.0,21300.0,28.0,2.43
2728,19671.1,19400.0,71.0,662.24
2729,19794.0,20550.0,0.0,2.43
2730,19253.8,19900.0,7.0,2.43
2731,18755.9,17600.0,8.0,1128.26
2732,19411.75,18700.0,24.0,729.05
2733,19398.5,19150.0,85.0,698.22
2734,19281.75,20250.0,66.0,78.66
2735,19993.2,20200.0,2.0,35.88
2736,20070.0,20100.0,29.0,227.59
2737,19751.05,13000.0,76.0,7042.34
2738,19543.1,19250.0,0.0,247.71
2739,21150.15,22650.0,36.0,2.43
2740,20096.6,19950.0,29.0,349.21
2741,19528.75,20250.0,16.0,2.43
2742,19680.6,20950.0,16.0,2.43
2743,19230.6,19000.0,27.0,345.68
2744,19389.0,19400.0,9.0,102.11
2745,19979.15,20800.0,42.0,46.94
2746,19122.15,19350.0,22.0,79.05
2747,19979.15,20500.0,0.0,2.43
2748,19731.8,18700.0,40.99999999999999,1172.98
2749,20855.1,20200.0,51.00000000000001,928.91
2750,19802.0,20200.0,0.0,2.43
2751,19545.75,21650.0,14.0,2.43
2752,20686.8,19100.0,52.0,1831.39
2753,19434.55,20850.0,10.0,2.43
2754,19526.55,19300.0,85.0,734.46
2755,18716.15,17100.0,9.0,1569.46
2756,19751.05,20450.0,13.0,2.43
2757,19574.9,17700.0,23.0,1902.17
2758,19079.6,21450.0,30.0,2.43
2759,19523.55,20600.0,14.0,2.43
2760,19570.85,18000.0,9.0,1530.02
2761,19079.6,20500.0,16.0,2.43
2762,19413.75,20000.0,168.0,577.35
2763,19570.85,20900.0,23.0,2.43
2764,18771.25,18450.0,35.0,487.18
2765,19230.6,20500.0,27.0,2.43
2766,19253.8,19050.0,28.0,349.26
2767,19993.2,19700.0,16.0,350.17
2768,18857.25,18550.0,14.0,345.65
2769,19751.05,14000.0,76.0,6046.79
2770,19811.35,20400.0,1.0,2.43
2771,20103.1,21000.0,287.0,810.73
2772,19753.8,25000.0,150.0,2.46
2773,19393.6,19500.0,10.0,68.67
2774,19406.7,20150.0,2.0,2.43
2775,19047.25,20400.0,6.0,2.43
2776,19646.05,20600.0,62.0,85.66
2777,19672.35,18800.0,38.0,999.61
2778,19545.75,21600.0,0.0,2.43
2779,19653.5,20150.0,20.0,26.85
2780,19439.4,15000.0,79.0,4636.87
2781,19310.15,18600.0,6.0,626.03
2782,19122.15,18150.0,1.0,869.96
2783,19716.45,19500.0,1.0,178.43
2784,18691.2,18200.0,10.0,468.19
2785,19564.5,18150.0,13.0,1370.43
2786,19439.4,19800.0,9.0,24.03
2787,20103.1,19800.0,14.0,337.39
2788,19436.1,19300.0,15.0,226.52
2789,19783.4,19950.0,16.0,79.84
2790,19122.15,18500.0,428.0,2336.58
2791,19497.3,17950.0,0.0,1457.98
2792,19694.0,21250.0,38.0,2.43
2793,19996.35,17000.0,108.0,3341.8
2794,19564.5,19000.0,13.0,528.27
2795,19543.1,18900.0,48.99999999999999,824.91
2796,20855.1,21700.0,9.0,2.43
2797,18755.9,13500.0,15.0,5408.28
2798,18817.4,19550.0,30.0,19.32
2799,20686.8,20750.0,3.0,111.68
2800,20926.35,21300.0,22.0,91.65
2801,19411.75,19650.0,24.0,79.6
2802,20686.8,20850.0,10.0,101.2
2803,19996.35,18000.0,80.0,2253.98
2804,20070.0,18000.0,8.0,2026.52
2805,19443.55,19800.0,73.0,298.43
2806,19396.45,19400.0,23.0,197.75
2807,20096.6,21200.0,56.99999999999999,46.32
2808,19517.0,18750.0,6.0,698.07
2809,21418.65,21450.0,31.0,358.57
2810,19443.5,18500.0,414.0,2537.35
2811,20969.4,23000.0,202.0,252.29
2812,19265.8,20050.0,62.0,89.83
2813,19674.55,20500.0,17.0,2.43
2814,20686.8,21000.0,17.0,87.18
2815,19889.7,19650.0,2.0,233.05
2816,18691.2,19350.0,31.0,32.15
2817,19611.05,22000.0,204.00000000000003,131.49
2818,21182.7,20000.0,14.0,1234.3
2819,19406.7,19150.0,30.0,401.21
2820,19517.0,17800.0,27.0,1750.62
2821,20906.4,19000.0,380.0,3359.4
2822,20686.8,18900.0,24.0,1906.4
2823,20926.35,18000.0,43.00000000000001,3094.26
2824,19395.3,19200.0,14.0,252.95
2825,20096.6,19450.0,29.0,734.22
2826,19406.7,20400.0,9.0,2.43
2827,19365.25,19200.0,14.0,238.97
2828,18989.15,19600.0,22.0,13.01
2829,19497.3,20900.0,0.0,2.43
2830,18771.25,19900.0,0.0,2.43
2831,18857.25,17000.0,154.0,2496.74
2832,19306.05,21000.0,213.0,220.06
2833,19653.5,24000.0,447.0,193.99
2834,19638.3,19650.0,89.99999999999999,538.74
2835,18665.5,17200.0,6.0,1451.7
2836,19517.0,20600.0,55.00000000000001,38.07
2837,19802.0,20400.0,28.0,39.92
2838,21441.35,22250.0,30.0,68.17
2839,19716.45,18400.0,29.0,1343.45
2840,19727.05,18450.0,0.0,1194.1
2841,21182.7,18500.0,7.0,2733.35
2842,20133.3,18950.0,10.0,1155.35
2843,19564.5,19400.0,34.0,353.38
2844,20070.0,20950.0,1.0,2.43
2845,18817.4,16300.0,2.0,2469.69
2846,19512.35,21200.0,52.0,2.43
2847,19189.05,19950.0,13.0,2.43
2848,20133.15,18400.0,28.0,1803.93
2849,19381.65,17300.0,28.0,2143.69
2850,19393.6,19650.0,38.0,150.76
2851,20070.0,19000.0,8.0,996.58
2852,19680.6,21300.0,16.0,2.43
2853,18972.1,21000.0,547.0,904.57
2854,19386.7,19450.0,14.0,106.72
2855,19802.0,20750.0,7.0,2.43
2856,19545.75,19450.0,21.0,236.13
2857,19794.7,21300.0,13.0,2.43
2858,19428.3,21000.0,503.0,1150.45
2859,19396.45,21500.0,2.0,2.43
2860,19381.65,18000.0,7.0,1345.08
2861,19465.0,20400.0,22.0,2.43
2862,19265.8,20300.0,34.0,2.43
2863,19425.35,18300.0,20.0,1114.09
2864,19694.0,19850.0,66.0,390.53
2865,20937.7,19700.0,22.0,1305.68
2866,19733.55,20100.0,58.0,229.73
2867,20686.8,20550.0,3.0,229.6
2868,19428.3,20900.0,13.0,2.43
2869,19281.75,18850.0,38.0,606.0
2870,19230.6,19150.0,27.0,253.84
2871,19444.0,25000.0,127.0,2.43
2872,20969.4,22350.0,27.0,2.43
2873,19133.25,18050.0,0.0,992.12
2874,19674.55,19600.0,66.0,472.74
2875,19465.0,19450.0,43.00000000000001,317.56
2876,21441.35,18000.0,366.0,4609.58
2877,19381.65,19250.0,56.0,481.07
2878,19733.55,20750.0,2.0,2.43
2879,19528.75,21250.0,16.0,2.43
2880,19545.75,19150.0,56.0,647.65
2881,20926.35,22300.0,1.0,2.43
2882,20855.1,18400.0,23.0,2527.9
2883,19624.7,18650.0,7.0,891.4
2884,18857.25,20700.0,35.0,2.43
2885,19542.65,19900.0,27.0,70.82
2886,18755.9,18250.0,8.0,467.78
2887,19811.85,18500.0,1.0,1216.33
2888,19528.75,20200.0,58.0,106.23
2889,20133.15,20500.0,21.0,72.96
2890,19765.2,19750.0,0.0,84.74
2891,19342.65,19100.0,58.0,532.48
2892,18857.25,20600.0,14.0,2.43
2893,19133.25,18300.0,0.0,742.56
2894,19443.5,20500.0,78.0,87.09
2895,19047.25,19800.0,62.0,93.25
2896,21182.7,21650.0,77.0,368.81
2897,19406.7,19650.0,51.00000000000001,230.96
2898,19672.35,17600.0,38.0,2218.06
2899,19671.1,19550.0,43.00000000000001,391.69
2900,19322.55,20000.0,269.0,842.14
2901,18857.25,21000.0,7.0,2.43
2902,18856.85,19500.0,71.0,128.4
2903,20133.15,19700.0,56.0,736.46
2904,19819.95,19000.0,111.0,1264.75
2905,19393.6,20700.0,3.0,2.43
2906,19381.65,21000.0,21.0,2.43
2907,19189.05,19000.0,181.0,1044.81
2908,20855.1,19900.0,9.0,956.56
2909,19406.7,17800.0,23.0,1617.57
2910,19716.45,20150.0,8.0,2.43
2911,19811.5,21250.0,2.0,2.43
2912,19794.0,19000.0,441.0,2536.19
2913,19398.5,19250.0,1.0,136.39
2914,19133.25,20450.0,56.0,2.43
2915,19751.05,20300.0,13.0,2.43
2916,20901.15,20600.0,48.99999999999999,657.47
2917,19731.75,20550.0,73.0,114.34
2918,19733.55,19650.0,16.0,215.76
2919,18691.2,19100.0,66.0,209.46
2920,19528.8,19800.0,10.0,43.74
2921,18755.45,15500.0,10.0,3359.36
2922,19381.65,19400.0,28.0,235.21
2923,19802.0,21250.0,14.0,2.43
2924,20906.4,21800.0,16.0,2.43
2925,19386.7,19100.0,35.0,447.17
2926,19689.85,18000.0,16.0,1671.29
2927,19993.2,21250.0,16.0,2.43
2928,18688.1,15000.0,195.99999999999997,4308.76
2929,19322.55,20000.0,59.00000000000001,97.56
2930,20901.15,19200.0,48.99999999999999,1921.5
2931,19528.75,18400.0,23.0,1150.39
2932,20937.7,18900.0,1.0,2005.57
2933,21255.05,22100.0,28.0,48.37
2934,19133.25,20000.0,56.0,56.62
2935,21441.35,21900.0,30.0,130.89
2936,21453.1,22700.0,30.0,2.43
2937,19727.05,20000.0,0.0,13.36
2938,18688.1,18750.0,77.0,457.14
2939,19675.45,20450.0,1.0,2.43
2940,19802.0,20400.0,35.0,60.86
2941,19901.4,18900.0,36.0,1131.75
2942,19355.9,11000.0,171.0,8621.56
2943,19711.45,18500.0,163.99999999999997,1849.18
2944,18826.0,19350.0,6.0,2.43
2945,19711.45,20200.0,3.0,2.43
2946,19398.5,21000.0,267.0,462.87
2947,19497.3,19400.0,0.0,119.05
2948,19811.85,21250.0,29.0,2.43
2949,19465.0,20950.0,1.0,2.43
2950,21441.35,17000.0,366.0,5452.52
2951,18691.2,20000.0,24.0,2.43
2952,19664.7,17600.0,2.0,2043.54
2953,18771.25,17250.0,0.0,1471.32
2954,19122.15,19750.0,22.0,8.95
2955,18857.25,21300.0,7.0,2.43
2956,19545.75,17900.0,21.0,1643.11
2957,18771.25,17700.0,35.0,1171.06
2958,19624.7,18500.0,70.0,1377.98
2959,19411.75,19600.0,10.0,49.06
2960,19664.7,18200.0,30.0,1516.76
2961,19570.85,18200.0,23.0,1394.58
2962,19979.15,18350.0,7.0,1554.41
2963,19398.5,18950.0,8.0,397.44
2964,19811.35,19600.0,29.0,357.7
2965,19664.7,19000.0,184.0,1451.35
2966,19428.3,19750.0,76.0,334.23
2967,19664.7,20000.0,9.0,22.57
2968,19265.8,21000.0,216.0,223.46
2969,19542.65,15000.0,69.0,4810.69
2970,18826.0,17550.0,13.0,1255.99
2971,18771.25,19050.0,7.0,33.32
2972,19889.7,19350.0,30.0,647.18
2973,19716.45,19350.0,8.0,332.59
2974,19253.8,18650.0,0.0,521.1
2975,19395.3,20400.0,0.0,2.43
2976,19749.25,17500.0,2.0,2202.4
2977,19646.05,19950.0,62.0,288.59
2978,21418.65,19250.0,10.0,2237.74
2979,18972.1,17450.0,0.0,1442.58
2980,19425.35,20900.0,48.0,2.43
2981,19436.1,18400.0,22.0,1032.42
2982,19189.05,20100.0,13.0,2.43
2983,19753.8,19500.0,3.0,226.49
2984,18716.15,18350.0,44.0,559.78
2985,19731.8,19700.0,27.0,268.66
2986,19189.05,20200.0,20.0,2.43
2987,19745.0,21300.0,20.0,2.43
2988,19133.25,19300.0,56.0,280.67
2989,21731.4,22000.0,6.0,81.66
2990,19281.75,20900.0,10.0,2.43
2991,19819.95,21250.0,6.0,2.43
2992,19365.25,19600.0,42.0,188.25
2993,19398.5,19300.0,29.0,286.8
2994,20937.7,21000.0,386.0,1805.25
2995,18691.2,19700.0,10.0,2.43
2996,19638.3,20500.0,6.0,2.43
2997,18665.5,20150.0,20.0,2.43
2998,19310.15,20400.0,40.99999999999999,2.43
2999,19512.35,18800.0,3.0,618.32
3000,19632.55,17000.0,505.0,4095.75
3001,20997.1,21000.0,44.99999999999999,421.47
3002,19436.1,18850.0,1.0,486.13
3003,19443.5,18750.0,8.0,615.12
3004,21654.75,18000.0,183.0,4305.93
3005,19646.05,20850.0,6.0,2.43
3006,19281.75,19600.0,31.0,99.26
3007,20901.15,19300.0,7.0,1612.07
3008,19674.25,19250.0,34.0,561.02
3009,20096.6,18850.0,29.0,1327.12
3010,21456.65,21350.0,20.0,350.83
3011,19428.3,19500.0,34.0,233.91
3012,19802.0,20300.0,14.0,12.94
3013,19632.55,21200.0,22.0,2.43
3014,19570.85,20250.0,2.0,2.43
3015,19443.55,22000.0,136.0,15.59
3016,18691.2,18200.0,31.0,587.42
3017,19281.75,20000.0,38.0,47.5
3018,19047.25,20000.0,34.0,2.43
3019,20133.3,20750.0,17.0,11.13
3020,19444.0,18000.0,1.0,1355.28
3021,19993.2,19700.0,9.0,303.67
3022,21453.1,21350.0,9.0,266.89
3023,19574.9,21150.0,2.0,2.43
3024,19597.3,19500.0,870.0,3159.09
3025,20096.6,21050.0,15.0,2.43
3026,19122.15,20900.0,29.0,2.43
3027,19528.8,20500.0,3.0,2.43
3028,18972.1,18450.0,22.0,552.34
3029,19310.15,19350.0,20.0,159.41
3030,19659.9,16800.0,0.0,2893.74
3031,21418.65,22300.0,31.0,58.67
3032,21441.35,23000.0,366.0,982.17
3033,19745.0,19600.0,13.0,276.11
3034,18857.25,18800.0,0.0,100.27
3035,19342.65,19600.0,2.0,16.38
3036,19523.55,18600.0,14.0,896.89
3037,21456.65,21150.0,13.0,437.81
3038,20133.15,18200.0,28.0,2026.94
3039,19406.7,18700.0,2.0,600.01
3040,19783.4,18950.0,9.0,793.8
3041,20855.1,17650.0,2.0,3276.4
3042,19716.45,15000.0,1.0,4781.22
3043,19512.35,19800.0,10.0,44.24
3044,19122.15,19650.0,64.0,134.03
3045,19664.7,19450.0,2.0,187.37
3046,19133.25,20950.0,0.0,2.43
3047,19140.9,20250.0,3.0,2.43
3048,19342.65,19400.0,23.0,158.9
3049,19794.0,21000.0,168.0,307.81
3050,19794.7,20000.0,125.0,618.93
3051,21441.35,21950.0,16.0,70.64
3052,18856.85,20200.0,1.0,2.43
3053,19322.55,18650.0,3.0,575.86
3054,18688.1,18050.0,0.0,579.67
3055,19398.5,17850.0,22.0,1542.0
3056,20070.0,20300.0,43.00000000000001,198.64
3057,19443.55,20050.0,10.0,2.43
3058,19355.9,18700.0,17.0,655.81
3059,19439.4,18450.0,16.0,972.97
3060,19079.6,20500.0,23.0,2.43
3061,19564.5,19300.0,48.0,513.19
3062,19765.2,19950.0,14.0,75.26
3063,20133.3,21250.0,17.0,2.43
3064,20906.4,20700.0,23.0,399.55
3065,19638.3,20200.0,34.0,58.78
3066,19753.8,18700.0,31.0,1105.54
3067,19393.6,21000.0,493.0,1039.99
3068,19811.85,20700.0,1.0,2.43
3069,19435.3,19450.0,13.0,138.06
3070,19413.75,17600.0,48.99999999999999,1960.74
3071,21731.4,23300.0,13.0,2.43
3072,19765.2,20000.0,7.0,43.62
3073,19638.3,21000.0,6.0,2.43
3074,19672.35,21000.0,17.0,2.43
3075,21453.1,21100.0,72.0,860.11
3076,19733.55,21350.0,16.0,2.43
3077,19570.85,20250.0,51.00000000000001,98.07
3078,19517.0,18750.0,27.0,811.23
3079,18755.9,19700.0,15.0,2.43
3080,19711.45,19900.0,3.0,31.78
3081,20937.7,22150.0,8.0,2.43
3082,19543.1,20200.0,14.0,2.43
3083,19347.45,18950.0,1.0,303.56
3084,19638.3,19650.0,13.0,135.59
3085,21255.05,21750.0,14.0,61.45
3086,19675.45,18150.0,15.0,1535.69
3087,18857.25,21000.0,426.99999999999994,687.09
3088,21654.75,21800.0,36.0,341.07
3089,19413.75,18400.0,0.0,928.86
3090,20133.15,19750.0,7.0,391.81
3091,20686.8,19400.0,10.0,1329.39
3092,19342.65,20500.0,30.0,2.43
3093,18716.15,16000.0,107.0,3040.25
3094,20855.1,20950.0,23.0,223.91
3095,20096.6,19250.0,29.0,927.0
3096,19545.75,19950.0,21.0,47.99
3097,19794.7,20750.0,20.0,2.43
3098,20192.35,20900.0,34.0,39.59
3099,19428.3,19250.0,48.0,458.93
3100,19322.55,18700.0,17.0,613.9
3101,19996.35,20500.0,31.0,58.8
3102,18771.25,19350.0,0.0,2.43
3103,19680.6,17850.0,2.0,1774.57
3104,19765.2,19400.0,28.0,496.8
3105,19664.7,19350.0,30.0,433.77
3106,19347.45,18500.0,120.0,1331.43
3107,19731.8,21050.0,27.0,2.43
3108,19047.25,18950.0,6.0,163.34
3109,20686.8,20850.0,17.0,148.31
3110,18688.1,17750.0,14.0,942.57
3111,19381.65,18750.0,0.0,544.74
3112,19436.1,19100.0,56.99999999999999,612.64
3113,19253.8,19600.0,7.0,20.36
3114,18856.85,17100.0,1.0,1760.78
3115,19140.9,19800.0,3.0,2.43
3116,19189.05,20100.0,20.0,2.43
3117,19230.6,19150.0,13.0,171.46
3118,19638.3,21250.0,34.0,2.43
3119,20901.15,19450.0,21.0,1524.02
3120,19574.9,19600.0,30.0,225.03
3121,19638.3,19850.0,20.0,81.24
3122,19564.5,20250.0,13.0,2.43
3123,18989.15,20900.0,8.0,2.43
3124,19993.2,21350.0,16.0,2.43
3125,19528.8,20750.0,24.0,2.43
3126,19694.0,20600.0,66.0,101.86
3127,19889.7,21300.0,16.0,2.43
3128,18857.25,18800.0,63.00000000000001,450.82
3129,19189.05,19200.0,62.0,384.06
3130,19611.05,20150.0,1.0,2.43
3131,19811.35,19500.0,78.0,714.72
3132,19396.45,19300.0,65.0,480.21
3133,19624.7,21100.0,21.0,2.43
3134,20937.7,19400.0,8.0,1539.69
3135,19428.3,19050.0,13.0,391.77
3136,19133.25,19650.0,14.0,4.21
3137,20070.0,19200.0,15.0,845.94
3138,21441.35,23000.0,729.0,2031.26
3139,20133.3,21300.0,31.0,2.43
3140,21441.35,21650.0,30.0,253.55
3141,19783.4,18300.0,37.0,1584.67
3142,19411.75,19000.0,234.0,1449.75
3143,20997.1,21700.0,24.0,43.69
3144,19398.5,20900.0,1.0,2.43
3145,19680.6,20100.0,37.0,107.24
3146,19611.05,19300.0,50.0,549.25
3147,19465.0,21050.0,29.0,2.43
3148,19406.7,21700.0,23.0,2.43
3149,19694.0,18500.0,38.0,1312.42
3150,18755.9,19700.0,1.0,2.43
3151,19497.3,20000.0,539.0,1744.76
3152,19079.6,20950.0,2.0,2.43
3153,18816.7,11000.0,9.0,8058.98
3154,19365.25,19950.0,0.0,2.43
3155,20997.1,19200.0,44.99999999999999,1972.93
3156,19901.4,21300.0,1.0,2.43
3157,21182.7,20950.0,21.0,425.27
3158,19386.7,18200.0,7.0,1123.24
3159,19281.75,19500.0,10.0,57.93
3160,19564.5,18000.0,531.0,3302.05
3161,20937.7,22000.0,22.0,2.43
3162,19624.7,20700.0,42.0,2.43
3163,20070.0,19200.0,78.0,1166.07
3164,19396.45,18200.0,2.0,1108.36
3165,20926.35,22150.0,15.0,2.43
3166,19624.7,21150.0,0.0,2.43
3167,19347.45,19600.0,8.0,31.27
3168,18989.15,19250.0,29.0,94.48
3169,19745.0,20150.0,40.99999999999999,144.84
3170,18857.25,19050.0,63.00000000000001,314.21
3171,19672.35,19100.0,66.0,897.2
3172,19413.75,18100.0,14.0,1295.63
3173,19331.8,19650.0,83.0,379.09
3174,19545.75,20200.0,14.0,2.43
3175,19711.45,17800.0,10.0,1858.53
3176,19331.8,19900.0,20.0,28.91
3177,19632.55,19450.0,15.0,252.52
3178,19979.15,19000.0,0.0,885.37
3179,20906.4,19000.0,16.0,1963.07
3180,19465.0,18450.0,1.0,905.28
3181,18857.25,21700.0,0.0,2.43
3182,19597.3,19200.0,80.0,799.78
3183,20997.1,19700.0,17.0,1329.3
3184,19189.05,18550.0,6.0,556.74
3185,19331.8,19350.0,6.0,101.6
3186,19664.7,20200.0,30.0,48.09
3187,19716.45,20850.0,8.0,2.43
3188,19396.45,20150.0,37.0,33.95
3189,19428.3,18450.0,6.0,925.14
3190,20103.1,20900.0,0.0,2.43
3191,18817.4,19750.0,9.0,2.43
3192,19638.3,22000.0,181.0,104.68
3193,19996.35,18900.0,3.0,997.63
3194,19365.25,21100.0,21.0,2.43
3195,19811.5,19950.0,30.0,159.56
3196,19680.6,21500.0,23.0,2.43
3197,19122.15,19350.0,8.0,41.07
3198,20926.35,21650.0,22.0,28.56
3199,21255.05,21400.0,21.0,214.35
3200,19133.25,18000.0,84.0,1442.91
3201,19444.0,19000.0,15.0,428.24
3202,18817.4,20300.0,9.0,2.43
3203,18691.2,20150.0,10.0,2.43
3204,19653.5,20000.0,20.0,52.68
3205,18771.25,18950.0,70.0,354.9
3206,19624.7,18700.0,7.0,836.28
3207,21418.65,22400.0,17.0,2.43
3208,19833.15,18000.0,15.0,1806.36
3209,19413.75,18950.0,7.0,411.58
3210,18972.1,18600.0,0.0,321.57
3211,19398.5,20500.0,22.0,2.43
3212,19389.0,19300.0,16.0,201.31
3213,19833.15,18700.0,43.00000000000001,1240.98
3214,18755.9,19500.0,43.00000000000001,48.87
3215,19439.4,18000.0,79.0,1697.65
3216,20969.4,20050.0,27.0,1010.75
3217,21150.15,22750.0,36.0,2.43
3218,19542.65,20500.0,6.0,2.43
3219,21418.65,21400.0,17.0,285.98
3220,19632.55,20900.0,22.0,2.43
3221,21453.1,20050.0,9.0,1419.86
3222,19659.9,21400.0,35.0,2.43
3223,19230.6,18000.0,419.0,2760.76
3224,19079.6,18250.0,30.0,885.84
3225,19413.75,20450.0,21.0,2.43
3226,21349.4,19000.0,34.0,2484.14
3227,18716.15,19400.0,9.0,2.43
3228,19434.55,19350.0,24.0,250.3
3229,19833.15,20350.0,43.00000000000001,98.94
3230,19253.8,20850.0,0.0,2.43
3231,20133.3,20300.0,73.0,404.62
3232,19406.7,19000.0,142.0,1104.63
3233,19384.3,20000.0,533.0,1700.04
3234,19543.1,19450.0,7.0,154.58
3235,19386.7,20300.0,0.0,2.43
3236,19993.2,19500.0,44.0,679.24
3237,21654.75,18750.0,8.0,2927.02
3238,20926.35,20800.0,15.0,288.05
3239,19413.75,19500.0,21.0,139.58
3240,19389.0,18650.0,2.0,632.5
3241,19528.75,20700.0,58.0,26.43
3242,19889.7,19300.0,9.0,564.21
3243,19140.9,21200.0,3.0,2.43
3244,20969.4,22050.0,13.0,2.43
3245,19889.7,21250.0,30.0,2.43
3246,18856.85,19700.0,1.0,2.43
3247,19783.4,20200.0,37.0,97.09
3248,19281.75,18550.0,10.0,727.44
3249,19680.6,19000.0,65.0,956.86
3250,19347.45,20800.0,29.0,2.43
3251,19833.15,20400.0,15.0,5.63
3252,19653.5,21350.0,13.0,2.43
3253,20937.7,16000.0,113.0,5312.28
3254,19624.7,18150.0,0.0,1394.28
3255,21731.4,22650.0,13.0,2.43
3256,18688.1,18650.0,7.0,131.98
3257,21453.1,22000.0,37.0,133.2
3258,20926.35,20700.0,43.00000000000001,544.77
3259,19444.0,20000.0,127.0,409.43
3260,20096.6,19450.0,1.0,614.77
3261,19901.4,19800.0,29.0,330.1
3262,19435.3,21000.0,55.00000000000001,2.43
3263,19731.75,21400.0,44.99999999999999,2.43
3264,19794.0,18400.0,14.0,1372.95
3265,19733.55,20800.0,58.0,56.71
3266,19542.65,25000.0,69.0,2.43
3267,19436.1,19000.0,29.0,527.32
3268,19384.3,20000.0,22.0,17.7
3269,20096.6,24000.0,29.0,2.43
